DOI
10.1007/s12471-018-1110-8
10.1007/s12471-018-1123-3
10.1007/s12471-018-1135-z
10.1007/s12471-018-1143-z
10.1007/s12471-018-1148-7
10.1007/s12471-018-1152-y
10.1007/s12471-018-1153-x
10.1007/s12471-018-1159-4
10.1007/s12471-018-1185-2
10.1007/s13244-018-0621-6
10.1007/s13244-018-0636-z
10.1007/s13244-018-0672-8
10.1007/s13300-018-0479-0
10.1007/s13555-018-0249-y
10.1007/s13629-016-0162-z
10.1007/s13629-017-0197-9
10.1007/s13629-018-00220-z
10.1007/s13629-018-0206-7
10.1007/s40037-018-0430-0
10.1007/s40037-018-0437-6
10.1007/s40037-018-0481-2
10.1007/s40037-018-0487-9
10.1007/s40121-018-0188-z
10.1007/s40121-018-0208-z
10.1007/s40121-018-0210-5
10.1007/s40801-018-0133-1
10.1016/j.aca.2017.11.051
10.1016/j.acap.2018.03.003
10.1016/j.acra.2017.10.014
10.1016/j.actbio.2017.11.014
10.1016/j.actbio.2017.11.029
10.1016/j.actbio.2017.12.008
10.1016/j.actbio.2018.07.011
10.1016/j.actbio.2018.09.051
10.1016/j.actpsy.2017.04.006
10.1016/j.actpsy.2017.11.007
10.1016/j.actpsy.2018.01.007
10.1016/j.acuro.2018.02.012
10.1016/j.addbeh.2017.11.044
10.1016/j.addbeh.2018.03.023
10.1016/j.addbeh.2018.07.026
10.1016/j.adolescence.2018.03.015
10.1016/j.aeolia.2017.07.002
10.1016/j.aeolia.2017.07.004
10.1016/j.aeolia.2017.11.003
10.1016/j.aeolia.2018.03.007
10.1016/j.aeolia.2018.06.001
10.1016/j.aim.2018.09.011
10.1016/j.aip.2018.03.005
10.1016/j.ajem.2018.01.055
10.1016/j.ajhg.2017.12.002
10.1016/j.ajhg.2018.04.008
10.1016/j.ajhg.2018.04.014
10.1016/j.ajhg.2018.07.003
10.1016/j.ajo.2017.08.017
10.1016/j.ajog.2018.05.043
10.1016/j.ajpath.2018.04.002
10.1016/j.ajpath.2018.05.020
10.1016/j.ajpath.2018.06.008
10.1016/j.alcohol.2017.08.003
10.1016/j.alcr.2018.03.001
10.1016/j.amc.2017.12.005
10.1016/j.amc.2018.06.017
10.1016/j.anbehav.2017.10.026
10.1016/j.ancene.2018.02.003
10.1016/j.ancene.2018.03.001
10.1016/j.ancene.2018.05.003
10.1016/j.anireprosci.2018.04.080
10.1016/j.anl.2018.03.008
10.1016/j.anndiagpath.2018.04.001
10.1016/j.anndiagpath.2018.05.003
10.1016/j.annemergmed.2017.07.482
10.1016/j.anorl.2018.08.004
10.1016/j.apgeog.2018.05.006
10.1016/j.apgeog.2018.05.013
10.1016/j.apgeog.2018.09.001
10.1016/j.apmr.2017.04.024
10.1016/j.apmr.2017.06.002
10.1016/j.apmr.2017.07.014
10.1016/j.apmr.2017.08.482
10.1016/j.apmr.2018.03.003
10.1016/j.apmr.2018.05.032
10.1016/j.appet.2017.10.019
10.1016/j.appet.2017.12.018
10.1016/j.appet.2017.12.029
10.1016/j.appet.2018.04.010
10.1016/j.appet.2018.04.023
10.1016/j.applanim.2018.02.014
10.1016/j.applanim.2018.05.027
10.1016/j.applanim.2018.07.006
10.1016/j.apsoil.2017.10.025
10.1016/j.apsoil.2018.08.022
10.1016/j.apsusc.2018.07.193
10.1016/j.archger.2018.02.013
10.1016/j.archoralbio.2017.10.006
10.1016/j.artint.2018.04.002
10.1016/j.artint.2018.05.001
10.1016/j.athoracsur.2017.10.023
10.1016/j.athoracsur.2018.01.038
10.1016/j.athoracsur.2018.02.047
10.1016/j.athoracsur.2018.05.055
10.1016/j.atmosenv.2018.01.015
10.1016/j.atmosenv.2018.09.054
10.1016/j.aucc.2017.05.001
10.1016/j.avsg.2017.06.046
10.1016/j.avsg.2018.04.002
10.1016/j.bbmt.2017.11.020
10.1016/j.bbmt.2017.11.025
10.1016/j.bbmt.2017.12.790
10.1016/j.bbmt.2018.02.014
10.1016/j.bbmt.2018.02.023
10.1016/j.bbmt.2018.05.009
10.1016/j.bbmt.2018.06.001
10.1016/j.bbmt.2018.07.015
10.1016/j.beth.2017.08.005
10.1016/j.beth.2017.09.007
10.1016/j.bica.2018.07.013
10.1016/j.biocon.2018.03.003
10.1016/j.biomaterials.2018.04.006
10.1016/j.biopsych.2017.07.002
10.1016/j.biopsych.2017.08.015
10.1016/j.biopsych.2017.09.006
10.1016/j.biopsych.2018.01.016
10.1016/j.biopsych.2018.04.023
10.1016/j.biopsycho.2018.02.008
10.1016/j.biopsycho.2018.03.002
10.1016/j.biopsycho.2018.06.005
10.1016/j.biopsycho.2018.07.002
10.1016/j.biopsycho.2018.08.015
10.1016/j.bios.2018.07.002
10.1016/j.biotechadv.2018.10.002
10.1016/j.bja.2017.10.025
10.1016/j.bja.2017.11.005
10.1016/j.bja.2017.11.087
10.1016/j.bja.2017.11.105
10.1016/j.bja.2018.01.033
10.1016/j.bja.2018.04.036
10.1016/j.bjps.2017.09.006
10.1016/j.bjps.2017.10.013
10.1016/j.bjps.2017.12.007
10.1016/j.bjps.2018.06.004
10.1016/j.blre.2018.02.003
10.1016/j.bone.2018.02.007
10.1016/j.bone.2018.04.005
10.1016/j.bone.2018.09.004
10.1016/j.bpg.2018.11.004
10.1016/j.bpj.2018.04.043
10.1016/j.bpj.2018.05.032
10.1016/j.bpj.2018.10.019
10.1016/j.bpsc.2018.04.004
10.1016/j.brachy.2017.04.239
10.1016/j.brat.2018.04.002
10.1016/j.brat.2018.06.009
10.1016/j.brat.2018.09.001
10.1016/j.brat.2018.09.003
10.1016/j.brat.2018.10.011
10.1016/j.burns.2017.05.005
10.1016/j.burns.2017.07.004
10.1016/j.burns.2017.11.016
10.1016/j.burns.2018.01.003
10.1016/j.cageo.2018.06.002
10.1016/j.cageo.2018.06.005
10.1016/j.catena.2018.07.034
10.1016/j.ccell.2018.04.003
10.1016/j.ccm.2018.07.007
10.1016/j.ceb.2018.02.015
10.1016/j.cedpsych.2018.08.002
10.1016/j.cell.2017.11.010
10.1016/j.cell.2018.02.024
10.1016/j.cell.2018.07.009
10.1016/j.cell.2018.09.028
10.1016/j.cell.2018.11.013
10.1016/j.celrep.2018.01.033
10.1016/j.celrep.2018.01.084
10.1016/j.celrep.2018.04.098
10.1016/j.celrep.2018.05.031
10.1016/j.celrep.2018.05.066
10.1016/j.celrep.2018.05.082
10.1016/j.celrep.2018.06.065
10.1016/j.celrep.2018.06.071
10.1016/j.celrep.2018.06.093
10.1016/j.celrep.2018.06.113
10.1016/j.celrep.2018.07.065
10.1016/j.celrep.2018.07.073
10.1016/j.celrep.2018.07.085
10.1016/j.celrep.2018.08.076
10.1016/j.celrep.2018.09.053
10.1016/j.celrep.2018.09.055
10.1016/j.celrep.2018.09.067
10.1016/j.celrep.2018.11.014
10.1016/j.cels.2017.10.016
10.1016/j.cels.2018.04.010
10.1016/j.ces.2018.02.045
10.1016/j.ces.2018.05.051
10.1016/j.ces.2018.06.054
10.1016/j.cgh.2018.01.023
10.1016/j.cgh.2018.04.041
10.1016/j.cgh.2018.06.005
10.1016/j.cgh.2018.09.044
10.1016/j.chb.2017.10.037
10.1016/j.chb.2017.11.008
10.1016/j.chb.2017.11.012
10.1016/j.chb.2017.11.038
10.1016/j.chb.2018.08.055
10.1016/j.chembiol.2018.01.006
10.1016/j.chembiol.2018.04.013
10.1016/j.chemgeo.2018.03.037
10.1016/j.chemgeo.2018.05.040
10.1016/j.chemgeo.2018.06.028
10.1016/j.chest.2018.03.013
10.1016/j.childyouth.2018.05.006
10.1016/j.childyouth.2018.06.012
10.1016/j.chom.2018.06.017
10.1016/j.cities.2017.08.021
10.1016/j.cities.2018.02.025
10.1016/j.cl.2017.05.003
10.1016/j.clae.2018.08.005
10.1016/j.clinph.2017.10.026
10.1016/j.clinph.2017.10.040
10.1016/j.clinph.2018.01.016
10.1016/j.clinph.2018.01.019
10.1016/j.clinph.2018.01.064
10.1016/j.clinph.2018.04.606
10.1016/j.clinph.2018.04.614
10.1016/j.clinph.2018.04.754
10.1016/j.clinph.2018.07.016
10.1016/j.clinph.2018.08.011
10.1016/j.clinph.2018.10.002
10.1016/j.clml.2017.09.015
10.1016/j.clnu.2018.09.029
10.1016/j.clnu.2018.10.024
10.1016/j.clon.2017.12.023
10.1016/j.clon.2018.08.009
10.1016/j.clon.2018.09.007
10.1016/j.cmi.2017.08.019
10.1016/j.cmi.2017.09.019
10.1016/j.cmi.2017.09.020
10.1016/j.cmi.2017.10.006
10.1016/j.cmi.2017.12.016
10.1016/j.cmi.2018.02.004
10.1016/j.cmi.2018.03.023
10.1016/j.cmi.2018.04.004
10.1016/j.cmi.2018.05.011
10.1016/j.cmi.2018.09.003
10.1016/j.cmi.2018.09.007
10.1016/j.coastaleng.2017.11.007
10.1016/j.cogsys.2018.06.010
10.1016/j.coisb.2018.05.002
10.1016/j.comgeo.2017.06.006
10.1016/j.comgeo.2018.02.006
10.1016/j.compedu.2018.06.004
10.1016/j.comppsych.2017.09.001
10.1016/j.comppsych.2018.01.013
10.1016/j.comppsych.2018.06.009
10.1016/j.concog.2018.10.005
10.1016/j.contraception.2018.02.014
10.1016/j.copsyc.2018.02.020
10.1016/j.cortex.2017.03.026
10.1016/j.cortex.2017.05.025
10.1016/j.cortex.2018.06.001
10.1016/j.cortex.2018.08.027
10.1016/j.cosust.2018.01.004
10.1016/j.cotox.2019.05.008
10.1016/j.cplett.2018.08.028
10.1016/j.cpr.2018.02.002
10.1016/j.cpr.2018.06.007
10.1016/j.crad.2018.04.002
10.1016/j.crad.2018.06.008
10.1016/j.csr.2017.12.003
10.1016/j.csr.2018.03.010
10.1016/j.csr.2018.06.001
10.1016/j.csr.2018.06.015
10.1016/j.csr.2018.07.011
10.1016/j.csr.2018.10.002
10.1016/j.cstp.2018.06.003
10.1016/j.cub.2018.05.004
10.1016/j.cveq.2017.11.009
10.1016/j.cvex.2017.08.005
10.1016/j.cvex.2018.01.011
10.1016/j.cvex.2018.01.014
10.1016/j.cvex.2018.01.016
10.1016/j.cvex.2018.02.001
10.1016/j.cyto.2017.10.021
10.1016/j.cyto.2018.03.031
10.1016/j.dadm.2018.03.005
10.1016/j.dam.2017.10.018
10.1016/j.dam.2018.08.011
10.1016/j.devcel.2018.05.032
10.1016/j.devcel.2018.06.013
10.1016/j.devcel.2018.07.009
10.1016/j.devcel.2018.10.004
10.1016/j.devcel.2018.10.016
10.1016/j.devcel.2018.11.002
10.1016/j.diabet.2018.01.013
10.1016/j.diabres.2017.11.032
10.1016/j.diabres.2018.02.010
10.1016/j.diabres.2018.03.026
10.1016/j.diabres.2018.05.021
10.1016/j.diabres.2018.05.025
10.1016/j.diabres.2018.07.039
10.1016/j.domaniend.2017.11.001
10.1016/j.dsr.2018.06.007
10.1016/j.dsr.2018.07.008
10.1016/j.dsr.2018.07.009
10.1016/j.dsr.2018.08.006
10.1016/j.earlhumdev.2018.03.008
10.1016/j.earlhumdev.2018.07.009
10.1016/j.earscirev.2017.10.006
10.1016/j.earscirev.2018.01.002
10.1016/j.earscirev.2018.02.017
10.1016/j.earscirev.2018.06.017
10.1016/j.earscirev.2018.08.014
10.1016/j.ebiom.2018.03.004
10.1016/j.ebiom.2018.10.066
10.1016/j.eclinm.2018.06.002
10.1016/j.eclinm.2018.09.007
10.1016/j.ecohyd.2017.09.005
10.1016/j.ecolecon.2018.04.028
10.1016/j.ecoleng.2017.04.040
10.1016/j.ecoleng.2017.11.020
10.1016/j.ecoleng.2018.05.024
10.1016/j.ecoleng.2018.05.037
10.1016/j.ecolind.2017.09.029
10.1016/j.ecolind.2017.10.023
10.1016/j.ecolmodel.2017.12.015
10.1016/j.ecolmodel.2018.03.007
10.1016/j.econedurev.2018.08.001
10.1016/j.econmod.2017.05.003
10.1016/j.ecoser.2018.01.015
10.1016/j.ecoser.2018.10.008
10.1016/j.ecresq.2017.10.005
10.1016/j.ecresq.2017.11.005
10.1016/j.ecss.2017.09.031
10.1016/j.ecss.2018.01.010
10.1016/j.ecss.2018.01.026
10.1016/j.ecss.2018.04.023
10.1016/j.ecss.2018.05.003
10.1016/j.ecss.2018.06.020
10.1016/j.ehb.2018.10.001
10.1016/j.eiar.2017.11.001
10.1016/j.eimc.2017.01.006
10.1016/j.ejc.2018.02.035
10.1016/j.ejca.2017.11.010
10.1016/j.ejca.2017.11.025
10.1016/j.ejca.2017.12.009
10.1016/j.ejca.2017.12.014
10.1016/j.ejca.2018.02.024
10.1016/j.ejca.2018.03.026
10.1016/j.ejca.2018.05.010
10.1016/j.ejca.2018.06.017
10.1016/j.ejca.2018.06.036
10.1016/j.ejca.2018.07.003
10.1016/j.ejca.2018.07.012
10.1016/j.ejca.2018.07.013
10.1016/j.ejca.2018.07.132
10.1016/j.ejca.2018.07.138
10.1016/j.ejca.2018.08.028
10.1016/j.ejmg.2017.10.017
10.1016/j.ejmg.2018.09.010
10.1016/j.ejmg.2018.10.018
10.1016/j.ejogrb.2017.10.026
10.1016/j.ejogrb.2018.04.012
10.1016/j.ejogrb.2018.06.019
10.1016/j.ejor.2017.11.056
10.1016/j.ejpn.2017.08.006
10.1016/j.ejpn.2018.02.007
10.1016/j.ejpn.2018.03.009
10.1016/j.ejpn.2018.05.006
10.1016/j.ejrad.2017.11.016
10.1016/j.ejrad.2018.02.008
10.1016/j.ejrad.2018.05.031
10.1016/j.ejrad.2018.07.010
10.1016/j.ejrad.2018.08.009
10.1016/j.ejso.2017.10.216
10.1016/j.ejso.2017.11.023
10.1016/j.ejso.2018.01.008
10.1016/j.ejso.2018.01.225
10.1016/j.ejso.2018.02.005
10.1016/j.ejso.2018.03.014
10.1016/j.ejso.2018.04.001
10.1016/j.ejso.2018.05.032
10.1016/j.ejso.2018.07.058
10.1016/j.ejso.2018.08.028
10.1016/j.ejsobi.2018.05.007
10.1016/j.ejvs.2017.12.014
10.1016/j.ejvs.2017.12.019
10.1016/j.ejvs.2018.01.003
10.1016/j.ejvs.2018.01.004
10.1016/j.ejvs.2018.01.031
10.1016/j.ejvs.2018.02.002
10.1016/j.ejvs.2018.05.003
10.1016/j.ejvs.2018.05.004
10.1016/j.ejvs.2018.05.012
10.1016/j.ejvs.2018.05.030
10.1016/j.ejvs.2018.08.031
10.1016/j.ejvssr.2017.11.002
10.1016/j.ejvssr.2018.10.004
10.1016/j.ekir.2018.01.002
10.1016/j.emj.2017.03.012
10.1016/j.enggeo.2018.02.005
10.1016/j.envint.2017.11.017
10.1016/j.envint.2018.01.014
10.1016/j.envint.2018.03.017
10.1016/j.envint.2018.03.020
10.1016/j.envint.2018.03.021
10.1016/j.envint.2018.04.026
10.1016/j.envint.2018.04.041
10.1016/j.envint.2018.05.006
10.1016/j.envint.2018.05.028
10.1016/j.envint.2018.06.025
10.1016/j.envint.2018.07.026
10.1016/j.envint.2018.07.030
10.1016/j.envint.2018.07.036
10.1016/j.envint.2018.07.037
10.1016/j.envint.2018.09.002
10.1016/j.envint.2018.09.008
10.1016/j.envint.2018.09.029
10.1016/j.envpol.2017.10.094
10.1016/j.envpol.2018.03.093
10.1016/j.envpol.2018.04.073
10.1016/j.envpol.2018.05.085
10.1016/j.envres.2017.10.002
10.1016/j.envres.2017.10.027
10.1016/j.envres.2017.11.006
10.1016/j.envres.2018.01.017
10.1016/j.envres.2018.03.008
10.1016/j.envres.2018.03.022
10.1016/j.envres.2018.04.018
10.1016/j.envres.2018.06.010
10.1016/j.envres.2018.08.026
10.1016/j.envsoft.2017.12.010
10.1016/j.envsoft.2018.06.002
10.1016/j.envsoft.2018.08.004
10.1016/j.eplepsyres.2018.02.010
10.1016/j.epsl.2017.10.008
10.1016/j.epsl.2017.11.025
10.1016/j.epsl.2018.02.005
10.1016/j.epsl.2018.02.006
10.1016/j.epsl.2018.02.038
10.1016/j.epsl.2018.03.003
10.1016/j.epsl.2018.03.007
10.1016/j.epsl.2018.03.027
10.1016/j.epsl.2018.03.030
10.1016/j.epsl.2018.03.046
10.1016/j.epsl.2018.04.056
10.1016/j.epsl.2018.05.039
10.1016/j.epsl.2018.06.022
10.1016/j.epsl.2018.07.001
10.1016/j.epsl.2018.08.010
10.1016/j.epsl.2018.08.045
10.1016/j.eswa.2018.01.007
10.1016/j.euf.2016.11.008
10.1016/j.euf.2018.02.010
10.1016/j.euroecorev.2017.10.010
10.1016/j.euroecorev.2017.10.019
10.1016/j.euroneuro.2017.11.005
10.1016/j.euroneuro.2017.11.010
10.1016/j.euroneuro.2018.01.001
10.1016/j.euroneuro.2018.04.005
10.1016/j.euroneuro.2018.05.003
10.1016/j.euroneuro.2018.06.002
10.1016/j.euroneuro.2018.07.097
10.1016/j.euroneuro.2018.08.005
10.1016/j.euroneuro.2018.08.508
10.1016/j.eurpsy.2017.08.007
10.1016/j.eurpsy.2017.09.002
10.1016/j.eurpsy.2017.10.004
10.1016/j.eursup.2017.12.002
10.1016/j.eururo.2017.11.016
10.1016/j.eururo.2017.12.031
10.1016/j.eururo.2018.01.001
10.1016/j.eururo.2018.01.030
10.1016/j.eururo.2018.05.002
10.1016/j.eururo.2018.05.017
10.1016/j.eururo.2018.06.006
10.1016/j.eururo.2018.07.024
10.1016/j.eururo.2018.08.008
10.1016/j.eururo.2018.08.029
10.1016/j.exger.2017.12.014
10.1016/j.exis.2018.02.012
10.1016/j.exphem.2017.09.003
10.1016/j.expthermflusci.2017.10.008
10.1016/j.fbr.2018.04.002
10.1016/j.fertnstert.2017.11.035
10.1016/j.fertnstert.2018.06.005
10.1016/j.fishres.2018.05.015
10.1016/j.foreco.2018.04.020
10.1016/j.forpol.2018.01.005
10.1016/j.funeco.2017.10.003
10.1016/j.gaitpost.2017.10.022
10.1016/j.gaitpost.2018.01.038
10.1016/j.gaitpost.2018.03.008
10.1016/j.gaitpost.2018.06.139
10.1016/j.gca.2017.10.032
10.1016/j.gca.2017.11.016
10.1016/j.gca.2017.12.010
10.1016/j.gca.2018.02.020
10.1016/j.gca.2018.04.008
10.1016/j.gca.2018.04.015
10.1016/j.gca.2018.07.005
10.1016/j.gde.2018.09.001
10.1016/j.gene.2018.02.029
10.1016/j.gene.2018.05.034
10.1016/j.genhosppsych.2018.03.004
10.1016/j.genhosppsych.2018.09.004
10.1016/j.geoderma.2017.11.021
10.1016/j.geoforum.2018.06.007
10.1016/j.geomorph.2018.03.025
10.1016/j.geomorph.2018.04.005
10.1016/j.geomorph.2018.05.019
10.1016/j.gete.2018.02.003
10.1016/j.gete.2018.05.002
10.1016/j.gie.2017.05.033
10.1016/j.gie.2017.06.027
10.1016/j.gie.2017.09.045
10.1016/j.gie.2018.06.015
10.1016/j.giq.2018.10.004
10.1016/j.gloenvcha.2017.11.001
10.1016/j.gloenvcha.2017.11.005
10.1016/j.gloenvcha.2017.11.014
10.1016/j.gloenvcha.2017.12.003
10.1016/j.gloenvcha.2018.02.001
10.1016/j.gloenvcha.2018.03.007
10.1016/j.gloenvcha.2018.03.009
10.1016/j.gloenvcha.2018.07.005
10.1016/j.gloplacha.2017.09.020
10.1016/j.gloplacha.2017.10.012
10.1016/j.gloplacha.2017.12.003
10.1016/j.gloplacha.2017.12.009
10.1016/j.gloplacha.2017.12.019
10.1016/j.gloplacha.2018.01.018
10.1016/j.gloplacha.2018.01.019
10.1016/j.gloplacha.2018.02.007
10.1016/j.gloplacha.2018.02.009
10.1016/j.gloplacha.2018.05.001
10.1016/j.gloplacha.2018.07.001
10.1016/j.gloplacha.2018.07.007
10.1016/j.gloplacha.2018.07.009
10.1016/j.gloplacha.2018.07.014
10.1016/j.gloplacha.2018.07.019
10.1016/j.gr.2017.12.007
10.1016/j.habitatint.2018.06.001
10.1016/j.healthpol.2017.10.002
10.1016/j.healthpol.2018.05.009
10.1016/j.healthpol.2018.06.012
10.1016/j.healthpol.2018.07.021
10.1016/j.healthpol.2018.09.011
10.1016/j.healun.2018.04.014
10.1016/j.hlc.2017.10.006
10.1016/j.hlpt.2018.07.005
10.1016/j.hpb.2017.09.003
10.1016/j.hpb.2017.11.002
10.1016/j.hpb.2017.11.009
10.1016/j.hpb.2018.01.003
10.1016/j.hpb.2018.02.635
10.1016/j.hpb.2018.02.640
10.1016/j.hpb.2018.03.003
10.1016/j.hpb.2018.05.015
10.1016/j.hrthm.2017.11.011
10.1016/j.hrthm.2018.01.031
10.1016/j.hrthm.2018.04.027
10.1016/j.humimm.2017.10.009
10.1016/j.humpath.2018.06.035
10.1016/j.humpath.2018.07.006
10.1016/j.ic.2017.09.002
10.1016/j.icarus.2017.12.040
10.1016/j.icarus.2018.03.006
10.1016/j.icarus.2018.05.001
10.1016/j.ijantimicag.2018.06.014
10.1016/j.ijar.2018.07.003
10.1016/j.ijdrr.2018.01.001
10.1016/j.ijggc.2018.04.014
10.1016/j.ijid.2017.11.024
10.1016/j.ijid.2018.01.031
10.1016/j.ijintrel.2018.01.002
10.1016/j.ijintrel.2018.04.001
10.1016/j.ijlp.2018.02.001
10.1016/j.ijlp.2018.02.009
10.1016/j.ijlp.2018.07.002
10.1016/j.ijmedinf.2017.11.005
10.1016/j.ijnurstu.2017.08.001
10.1016/j.ijnurstu.2017.12.001
10.1016/j.ijom.2018.03.015
10.1016/j.ijom.2018.05.021
10.1016/j.ijpharm.2017.10.026
10.1016/j.ijpharm.2017.10.027
10.1016/j.ijpharm.2017.10.032
10.1016/j.ijpharm.2017.11.002
10.1016/j.ijpharm.2017.11.017
10.1016/j.ijpharm.2017.12.035
10.1016/j.ijpharm.2018.02.016
10.1016/j.ijpharm.2018.04.037
10.1016/j.ijpharm.2018.06.036
10.1016/j.ijpharm.2018.08.027
10.1016/j.ijporl.2017.10.028
10.1016/j.ijporl.2017.12.033
10.1016/j.ijporl.2018.02.017
10.1016/j.ijporl.2018.05.019
10.1016/j.ijporl.2018.09.002
10.1016/j.ijrobp.2017.10.004
10.1016/j.ijrobp.2017.10.015
10.1016/j.ijrobp.2017.10.020
10.1016/j.ijrobp.2017.10.044
10.1016/j.ijrobp.2018.01.005
10.1016/j.ijrobp.2018.04.066
10.1016/j.ijrobp.2018.05.058
10.1016/j.imlet.2017.11.003
10.1016/j.imlet.2017.11.005
10.1016/j.imlet.2017.12.004
10.1016/j.imlet.2018.02.005
10.1016/j.immuni.2018.04.026
10.1016/j.immuni.2018.08.019
10.1016/j.indag.2017.05.008
10.1016/j.indag.2017.07.009
10.1016/j.indag.2017.10.003
10.1016/j.indag.2017.11.004
10.1016/j.indag.2018.05.010
10.1016/j.indmarman.2018.01.008
10.1016/j.infbeh.2017.11.001
10.1016/j.infbeh.2017.12.003
10.1016/j.infsof.2017.12.003
10.1016/j.infsof.2017.12.012
10.1016/j.injury.2018.01.004
10.1016/j.injury.2018.02.003
10.1016/j.injury.2018.03.018
10.1016/j.injury.2018.04.009
10.1016/j.injury.2018.05.012
10.1016/j.injury.2018.07.001
10.1016/j.injury.2018.09.021
10.1016/j.is.2018.06.002
10.1016/j.is.2018.06.006
10.1016/j.isprsjprs.2018.04.011
10.1016/j.it.2017.10.005
10.1016/j.it.2018.07.004
10.1016/j.jaac.2017.11.017
10.1016/j.jacc.2017.12.019
10.1016/j.jacc.2017.12.062
10.1016/j.jacc.2018.08.2181
10.1016/j.jacep.2018.02.005
10.1016/j.jacep.2018.05.010
10.1016/j.jacep.2018.06.005
10.1016/j.jacep.2018.09.008
10.1016/j.jaci.2017.03.049
10.1016/j.jaci.2017.03.055
10.1016/j.jaci.2017.04.051
10.1016/j.jaci.2017.05.002
10.1016/j.jaci.2017.06.030
10.1016/j.jaci.2017.08.031
10.1016/j.jaci.2017.09.044
10.1016/j.jaci.2017.11.015
10.1016/j.jaci.2017.11.019
10.1016/j.jaci.2017.12.991
10.1016/j.jaci.2018.01.003
10.1016/j.jaci.2018.01.030
10.1016/j.jaci.2018.04.041
10.1016/j.jaci.2018.06.030
10.1016/j.jaci.2018.08.026
10.1016/j.jacl.2018.04.002
10.1016/j.jad.2017.08.034
10.1016/j.jad.2017.12.069
10.1016/j.jad.2018.06.015
10.1016/j.jad.2018.06.040
10.1016/j.jad.2018.07.041
10.1016/j.jad.2018.08.010
10.1016/j.jad.2018.08.043
10.1016/j.jag.2017.09.013
10.1016/j.jag.2017.10.003
10.1016/j.jag.2018.04.003
10.1016/j.jag.2018.07.016
10.1016/j.jalz.2017.12.007
10.1016/j.janxdis.2018.05.001
10.1016/j.jappgeo.2018.01.005
10.1016/j.jat.2017.11.003
10.1016/j.jbankfin.2018.03.009
10.1016/j.jbef.2017.12.006
10.1016/j.jbiomech.2018.06.012
10.1016/j.jbiomech.2018.08.004
10.1016/j.jbtep.2017.08.003
10.1016/j.jbtep.2018.02.006
10.1016/j.jcct.2018.06.001
10.1016/j.jcct.2018.10.014
10.1016/j.jcf.2017.10.017
10.1016/j.jcf.2017.11.008
10.1016/j.jcf.2017.12.009
10.1016/j.jcf.2018.02.004
10.1016/j.jcf.2018.02.006
10.1016/j.jcf.2018.02.007
10.1016/j.jcf.2018.03.003
10.1016/j.jcf.2018.05.008
10.1016/j.jcf.2018.08.014
10.1016/j.jclepro.2016.09.224
10.1016/j.jclepro.2017.08.170
10.1016/j.jclepro.2017.09.195
10.1016/j.jclepro.2017.12.243
10.1016/j.jclepro.2018.02.003
